Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
PM2.5,2013-12-11 09:00,2013,12,11,9,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 10:00,2013,12,11,10,30,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 11:00,2013,12,11,11,35,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 12:00,2013,12,11,12,33,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 13:00,2013,12,11,13,33,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 14:00,2013,12,11,14,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 15:00,2013,12,11,15,29,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 16:00,2013,12,11,16,31,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 17:00,2013,12,11,17,34,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 18:00,2013,12,11,18,40,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 19:00,2013,12,11,19,75,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 20:00,2013,12,11,20,55,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 21:00,2013,12,11,21,76,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 22:00,2013,12,11,22,89,µg/m³,1 Hr,Valid
PM2.5,2013-12-11 23:00,2013,12,11,23,60,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 00:00,2013,12,12,0,47,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 01:00,2013,12,12,1,53,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 02:00,2013,12,12,2,61,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 03:00,2013,12,12,3,48,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 04:00,2013,12,12,4,14,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 05:00,2013,12,12,5,39,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 06:00,2013,12,12,6,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 07:00,2013,12,12,7,10,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 08:00,2013,12,12,8,11,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 09:00,2013,12,12,9,10,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 10:00,2013,12,12,10,9,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 11:00,2013,12,12,11,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 12:00,2013,12,12,12,8,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 13:00,2013,12,12,13,6,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 14:00,2013,12,12,14,13,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 15:00,2013,12,12,15,10,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 16:00,2013,12,12,16,8,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 17:00,2013,12,12,17,9,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 18:00,2013,12,12,18,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 19:00,2013,12,12,19,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 20:00,2013,12,12,20,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 21:00,2013,12,12,21,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 22:00,2013,12,12,22,38,µg/m³,1 Hr,Valid
PM2.5,2013-12-12 23:00,2013,12,12,23,49,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 00:00,2013,12,13,0,45,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 01:00,2013,12,13,1,48,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 02:00,2013,12,13,2,45,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 03:00,2013,12,13,3,39,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 04:00,2013,12,13,4,43,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 05:00,2013,12,13,5,51,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 06:00,2013,12,13,6,88,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 07:00,2013,12,13,7,92,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 08:00,2013,12,13,8,85,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 09:00,2013,12,13,9,87,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 10:00,2013,12,13,10,30,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 11:00,2013,12,13,11,57,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 12:00,2013,12,13,12,58,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 13:00,2013,12,13,13,49,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 14:00,2013,12,13,14,52,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 15:00,2013,12,13,15,79,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 16:00,2013,12,13,16,88,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 17:00,2013,12,13,17,114,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 18:00,2013,12,13,18,144,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 19:00,2013,12,13,19,101,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 20:00,2013,12,13,20,66,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 21:00,2013,12,13,21,68,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 22:00,2013,12,13,22,69,µg/m³,1 Hr,Valid
PM2.5,2013-12-13 23:00,2013,12,13,23,71,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 00:00,2013,12,14,0,123,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 01:00,2013,12,14,1,118,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 02:00,2013,12,14,2,91,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 03:00,2013,12,14,3,69,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 04:00,2013,12,14,4,53,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 05:00,2013,12,14,5,51,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 06:00,2013,12,14,6,43,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 07:00,2013,12,14,7,53,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 08:00,2013,12,14,8,41,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 09:00,2013,12,14,9,28,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 10:00,2013,12,14,10,25,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 11:00,2013,12,14,11,26,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 12:00,2013,12,14,12,21,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 13:00,2013,12,14,13,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 14:00,2013,12,14,14,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 15:00,2013,12,14,15,28,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 16:00,2013,12,14,16,117,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 17:00,2013,12,14,17,125,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 18:00,2013,12,14,18,122,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 19:00,2013,12,14,19,92,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 20:00,2013,12,14,20,51,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 21:00,2013,12,14,21,61,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 22:00,2013,12,14,22,80,µg/m³,1 Hr,Valid
PM2.5,2013-12-14 23:00,2013,12,14,23,52,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 00:00,2013,12,15,0,39,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 01:00,2013,12,15,1,48,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 02:00,2013,12,15,2,69,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 03:00,2013,12,15,3,42,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 04:00,2013,12,15,4,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 05:00,2013,12,15,5,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 06:00,2013,12,15,6,15,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 07:00,2013,12,15,7,22,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 08:00,2013,12,15,8,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 09:00,2013,12,15,9,24,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 10:00,2013,12,15,10,39,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 11:00,2013,12,15,11,44,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 12:00,2013,12,15,12,25,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 13:00,2013,12,15,13,29,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 14:00,2013,12,15,14,38,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 15:00,2013,12,15,15,48,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 16:00,2013,12,15,16,60,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 17:00,2013,12,15,17,67,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 18:00,2013,12,15,18,60,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 19:00,2013,12,15,19,79,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 20:00,2013,12,15,20,86,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 21:00,2013,12,15,21,98,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 22:00,2013,12,15,22,163,µg/m³,1 Hr,Valid
PM2.5,2013-12-15 23:00,2013,12,15,23,271,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 00:00,2013,12,16,0,331,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 01:00,2013,12,16,1,291,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 02:00,2013,12,16,2,262,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 03:00,2013,12,16,3,201,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 04:00,2013,12,16,4,90,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 05:00,2013,12,16,5,73,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 06:00,2013,12,16,6,66,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 07:00,2013,12,16,7,88,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 08:00,2013,12,16,8,82,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 09:00,2013,12,16,9,84,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 10:00,2013,12,16,10,89,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 11:00,2013,12,16,11,117,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 12:00,2013,12,16,12,135,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 13:00,2013,12,16,13,143,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 14:00,2013,12,16,14,156,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 15:00,2013,12,16,15,174,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 16:00,2013,12,16,16,202,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 17:00,2013,12,16,17,194,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 18:00,2013,12,16,18,210,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 19:00,2013,12,16,19,247,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 20:00,2013,12,16,20,284,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 21:00,2013,12,16,21,281,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 22:00,2013,12,16,22,291,µg/m³,1 Hr,Valid
PM2.5,2013-12-16 23:00,2013,12,16,23,310,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 00:00,2013,12,17,0,280,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 01:00,2013,12,17,1,302,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 02:00,2013,12,17,2,259,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 03:00,2013,12,17,3,198,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 04:00,2013,12,17,4,192,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 05:00,2013,12,17,5,127,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 06:00,2013,12,17,6,89,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 07:00,2013,12,17,7,40,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 08:00,2013,12,17,8,24,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 09:00,2013,12,17,9,26,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 10:00,2013,12,17,10,20,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 11:00,2013,12,17,11,19,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 12:00,2013,12,17,12,24,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 13:00,2013,12,17,13,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 14:00,2013,12,17,14,30,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 15:00,2013,12,17,15,26,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 16:00,2013,12,17,16,28,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 17:00,2013,12,17,17,39,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 18:00,2013,12,17,18,30,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 19:00,2013,12,17,19,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 20:00,2013,12,17,20,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 21:00,2013,12,17,21,13,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 22:00,2013,12,17,22,11,µg/m³,1 Hr,Valid
PM2.5,2013-12-17 23:00,2013,12,17,23,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 00:00,2013,12,18,0,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 01:00,2013,12,18,1,10,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 02:00,2013,12,18,2,11,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 03:00,2013,12,18,3,13,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 04:00,2013,12,18,4,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 05:00,2013,12,18,5,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 06:00,2013,12,18,6,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 07:00,2013,12,18,7,12,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 08:00,2013,12,18,8,19,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 09:00,2013,12,18,9,18,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 10:00,2013,12,18,10,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 11:00,2013,12,18,11,19,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 12:00,2013,12,18,12,20,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 13:00,2013,12,18,13,13,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 14:00,2013,12,18,14,55,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 15:00,2013,12,18,15,59,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 16:00,2013,12,18,16,78,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 17:00,2013,12,18,17,91,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 18:00,2013,12,18,18,97,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 19:00,2013,12,18,19,97,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 20:00,2013,12,18,20,123,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 21:00,2013,12,18,21,162,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 22:00,2013,12,18,22,214,µg/m³,1 Hr,Valid
PM2.5,2013-12-18 23:00,2013,12,18,23,160,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 00:00,2013,12,19,0,41,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 01:00,2013,12,19,1,18,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 02:00,2013,12,19,2,11,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 03:00,2013,12,19,3,8,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 04:00,2013,12,19,4,9,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 05:00,2013,12,19,5,8,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 06:00,2013,12,19,6,10,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 07:00,2013,12,19,7,16,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 08:00,2013,12,19,8,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 09:00,2013,12,19,9,26,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 10:00,2013,12,19,10,31,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 11:00,2013,12,19,11,31,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 12:00,2013,12,19,12,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 13:00,2013,12,19,13,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 14:00,2013,12,19,14,27,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 15:00,2013,12,19,15,33,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 16:00,2013,12,19,16,30,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 17:00,2013,12,19,17,43,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 18:00,2013,12,19,18,48,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 19:00,2013,12,19,19,80,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 20:00,2013,12,19,20,93,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 21:00,2013,12,19,21,95,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 22:00,2013,12,19,22,107,µg/m³,1 Hr,Valid
PM2.5,2013-12-19 23:00,2013,12,19,23,152,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 00:00,2013,12,20,0,117,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 01:00,2013,12,20,1,40,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 02:00,2013,12,20,2,23,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 03:00,2013,12,20,3,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 04:00,2013,12,20,4,25,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 05:00,2013,12,20,5,29,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 06:00,2013,12,20,6,36,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 07:00,2013,12,20,7,40,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 08:00,2013,12,20,8,24,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 09:00,2013,12,20,9,29,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 10:00,2013,12,20,10,34,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 11:00,2013,12,20,11,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 12:00,2013,12,20,12,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 13:00,2013,12,20,13,15,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 14:00,2013,12,20,14,20,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 15:00,2013,12,20,15,24,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 16:00,2013,12,20,16,-999,µg/m³,1 Hr,Missing
PM2.5,2013-12-20 17:00,2013,12,20,17,-999,µg/m³,1 Hr,Missing
PM2.5,2013-12-20 18:00,2013,12,20,18,50,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 19:00,2013,12,20,19,57,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 20:00,2013,12,20,20,38,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 21:00,2013,12,20,21,68,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 22:00,2013,12,20,22,46,µg/m³,1 Hr,Valid
PM2.5,2013-12-20 23:00,2013,12,20,23,37,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 00:00,2013,12,21,0,28,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 01:00,2013,12,21,1,22,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 02:00,2013,12,21,2,22,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 03:00,2013,12,21,3,17,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 04:00,2013,12,21,4,21,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 05:00,2013,12,21,5,19,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 06:00,2013,12,21,6,28,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 07:00,2013,12,21,7,26,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 08:00,2013,12,21,8,34,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 09:00,2013,12,21,9,41,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 10:00,2013,12,21,10,42,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 11:00,2013,12,21,11,42,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 12:00,2013,12,21,12,36,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 13:00,2013,12,21,13,34,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 14:00,2013,12,21,14,45,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 15:00,2013,12,21,15,89,µg/m³,1 Hr,Valid
PM2.5,2013-12-21 16:00,2013,12,21,16,121,µg/m³,1 Hr,Valid
